product_id,ventas_totales,clientes_unicos,code,desc,cls,avg_semanal
15514,453.00000000000006,11,856TBP1,"856T 70 MM SOUND MODULES, BLACK HOUSING COLOR, SINGLE CIRCUIT PIEZO, 8 TONES, TOP MOUNT",B,18.9
11956,447.0,38,700HN123,8 Pin CoilContt Seperation Relay Socket,A,18.6
3186,442.0,40,1492JG4,Terminal Block,A,18.4
25110,440.0,1,EKYD360N,EMP DIRIGIBLE REDONDO NEGRO,D,18.3
24359,440.0,1,EKE2003PTL,APAG 3 VIAS 16A 127-277V 1 MOD,D,18.3
25109,440.0,1,EKYD360B,EMP DIRIGIBLE REDONDO BLANCO,D,18.3
2968,439.00000000000006,19,1492EBJD3FB,"IEC End Barrier, 1.5 x 40.5 x 73.7mm",A,18.3
2966,437.0,20,1492EBJD3,"IEC End Barrier, 1.5 x 54.5 x 69mm",A,18.2
10954,430.0,2,53112034,SKINTOP MS-NPT 3/4'',C,17.9
31578,424.0,45,M21-750-595-WT,Cartucho | Etiquetas de vinilo para interiores/exteriores serie BMP21 Plus,A,17.7
11975,411.0,7,700HN221,5 Blade Screw Terminal Relay Socket,B,17.1
25111,408.0,1,EKYD360S,EMP. DIRIG REDON SATINADO,D,17.0
12974,407.00000000000006,1,800FMP7,22mm Pilot Light 800F PB,D,17.0
24381,407.0,1,EKE5N1PTL,PLACA 1 MODULO C/CHASIS BLANCO,D,17.0
24072,405.0,2,EK270W,CONTACTO DUPLEX 15A 125V 5-15R,C,16.9
26725,404.0,56,FO-FLUKE1ACA1II,Comprobadores de voltaje CA VoltAlert Fluke,A,16.8
5735,403.0,72,199DR1,IEC 35mm x 7.5mm x 1 m DIN Rail,A,16.8
8837,400.0,3,4160501,"Multi-Standard SC 2.1 1X2,5 BK",C,16.7
15098,400.0,2,85210/TPC,"CABLE TIPO TC TPC 2/4 TYPE W/TYPE TC, 2000V, YEL SUPER-TREX PP&A CABLE",C,16.7
8841,400.0,2,4160504,"Multi-Standard SC 2.1 1X2,5 RD",C,16.7
8816,400.0,3,4160301,Multi-Standard SC 2.1 1X1 BK,C,16.7
24912,400.0,1,EKQZ4803M2ATC,PLACA ALUM C/CHASIS PERLA 2 MÓ,D,16.7
24084,400.0,1,EK310500100,GRAPA SUJET PLANO 14-20 C/CLAV,D,16.7
429623,400.0,1,6271812,"6271812_x000D_
Availability Price Total_x000D_
100 MT 6271812 1",D,16.7
429215,400.0,1,27600304,HITRONIC HQN1500 4G 50/125 OM3,D,16.7
24281,400.0,1,EKCORR34,"CORRUGADO 3/4"" ROLLO GUIADO 50MTS",D,16.7
24367,400.0,1,EKE2023PTL,CONTACTO 2P +T  1 MOD  15A  127-250V,D,16.7
24906,400.0,1,EKQZ4803M1ATC,PLACA ALUM C/CHASIS PERLA 1 MÓ,D,16.7
442737,400.0,1,3000650.,,D,16.7
24845,400.0,3,EKQO250,QO  I.T.M. 2 X50 AMP SQUARE D,C,16.7
25031,400.0,1,EKTUBP32,"TUBO PVC PESADO 1 1/4""",D,16.7
25100,400.0,1,EKYD220B,LUM. EMP FIJO BCO 55MM,D,16.7
8818,400.0,2,4160303,Multi-Standard SC 2.1 1X1 BN,D,16.7
11259,400.0,1,601607,ÖLFLEX 190 7G1.5 16/7C,D,16.7
27658,400.0,1,GCTHW1/0NQ,General Cable Gcthw1-0nq Thw-Ls 600v Cal 1/0 Negro Mca,D,16.7
148304,400.0,1,2170934,ETHERLINE Cat.7 FLEX 4x2x26/7,D,16.7
15610,399.0,1,871ABRN30,Accessories,D,16.6
25030,392.0,1,EKTUBP25,"TUBO PVC PESADO 1""",D,16.3
17497,390.0,1,AA,PILA AA DURACEL MN1500,D,16.2
2656,386.0,6,1489M1D060,UL489 6 A Miniature Circuit Breaker,B,16.1
24271,384.0,1,EKCONPC50,"CONECTOR PVC PESADO 2""",D,16.0
24925,384.0,2,EKQZ5003,INTERRUPTOR 3 VÍAS 16AX 127-277V,C,16.0
28508,384.0,1,HCE913ACO,PLACA  3 VENTANAS METALIZADO ACERO OSCURO,D,16.0
24320,376.0,1,EKCURP38,"CODO PVC PESADO 1 1/2""",D,15.7
24801,376.0,1,EKP52,INTERRUPTOR SENCILLO 10A.,D,15.7
1494,370.0,2,1119305,"ÖLFLEX CLASSIC 110 5G1,5",C,15.4
25102,368.0,1,EKYD220S,LUM EMP. FIJO REDONDO SATINADO,D,15.3
24055,368.0,1,EK21530,SLIMLINE 30W T8 6500K,D,15.3
191,359.0,1,0034802,UNITRONIC LIYCY 2X1,D,15.0
28509,352.0,1,HCE913ALM,PLACA  3 VENTANAS METALIZADO ALUMINIO,D,14.7
23660,344.0,1,E90116,ZUMBADOR,D,14.3
31562,344.0,20,M21-500-499,Cartucho | Etiquetas de tela de nylon para paneles de conexiones y cables/alambres - Serie BMP21 Plus,A,14.3
3169,342.0,2,1492JD4C,4 square mm Double Level Terminal Block,C,14.2
28502,336.0,1,HCE90114,TOMA TELEFONICA RJ11 6 HILOS - BLANCO,D,14.0
31070,336.0,1,LL-23,"Condulet Serie 3 de Aluminio Libre de Cobre forma LL-23 de 3/4"", Tapa de Aluminio",D,14.0
24723,336.0,1,EKMR1613020WC,MR16 20W 130V CLARO C/CUBIERTA,D,14.0
2955,336.0,16,1492EB3,"IEC End Barrier, 1.5 x 37 x 35mm",A,14.0
24886,335.0,2,EKQOD2S,C.C 2P 50A 120/240V SOBREPONER SQD P-9,C,14.0
11947,334.00000000000006,19,700HN101,11 Pin Tube Based Relay Socket Pack,A,13.9
116816,330.0,3,100ETA30,100C 30 s Electronic Timing Module,C,13.8
776,329.0,46,100C23D10,IEC 23 A Contactor,A,13.7
24130,328.0,1,EK6SP61006T,"MTS. TUBO SAPA 3/4"" TRAMO",D,13.7
47816,325.0,1,EK2867-BOX,CLAVIJA 15A 125V 2P 3H NEMA 5-15R AMARILLA,D,13.5
55680,325.0,1,EK2887-BOX,CONTACTO COLGANTE 15A 125V NEMA 5-15R AMARILLA,D,13.5
24051,325.0,1,EK2132V,PLACA P/CTO. DUPLEX TERMOPLASTICO,D,13.5
394878,325.0,1,EKCHAPEVE,"Material marca Deplayusa, es marca nueva",D,13.5
16162,323.0,41,889DF4AC5,889 DC Micro Cable,A,13.5
24900,320.0,1,EKQZ4803M0AAC,PLACA ALUM C/CHASIS ACERO CIEG,D,13.3
24311,320.0,1,EKCU1140,"CAJA CUADRADA GALVANIZADA 1/2"" A 11/4"" 5X5 S/TA",D,13.3
28537,320.0,1,HCE93110,CONTACTO 2P+T - SILVER,D,13.3
24112,320.0,1,EK46762,HO FLUOR 54W T5 5000K G.E.,D,13.3
24110,320.0,1,EK46708,FLUORESCENTE 28W T5 6500K G.E.,D,13.3
31306,320.0,1,LR-13,"Condulet Serie 3 de Aluminio Libre de Cobre forma LR-13 de 1/2"", Tapa de Aluminio",D,13.3
24362,320.0,1,EKE2005PTL,APAG SENC 10AX 127V 1 MOD,D,13.3
843,319.00000000000006,13,100C43D10,IEC 43 A Contactor,B,13.3
28523,312.0,1,HCE92101,APAGADOR SENCILLO - NEGRO,D,13.0
25103,312.0,1,EKYD330B,LUM. EMP. DIRIGIBLE BCO 68MM,D,13.0
20358,312.0,1,C-53,"Condulet Serie 3 de Aluminio Libre de Cobre forma C-53 de 1 1/2"", Tapa de Aluminio",D,13.0
24919,312.0,1,EKQZ4803M3BCF,PLACA TABACO 3 MOD C/CHASIS RE,D,13.0
24564,312.0,1,EKJCD20,LAMPARA AMPOYETA DE 20W 127V,D,13.0
24911,312.0,1,EKQZ4803M2AAN,PLACA ALUM C/CHASIS PLATA 2 MÓ,D,13.0
24930,312.0,1,EKQZ5115S,TOMA CORRIENTE 2P 15A 127-250V,D,13.0
37978,312.0,1,T-23,"Condulet Serie 3 de Aluminio Libre de Cobre forma T-23 de 3/4"", Tapa de Aluminio",D,13.0
60374,310.0,1,2221285,"I304, 18/1PR ISOS 300V PLTC",D,12.9
15564,309.0,1,86615/KLN,Flexometro magnético de doble gancho 5m,D,12.9
8598,306.0,2,3MM80610677611,IMCSN-0800 Tubo TermoContráctil / largo: 1.20 m,C,12.8
50883,305.0,1,221607,ÖLFLEX TRAY II 16/7C,D,12.7
45668,305.0,1,1135307,"ÖLFLEX CLASSIC 110 CY 7G1,5",D,12.7
564113,304.0,1,63435,,D,12.7
31080,304.0,1,LL-53,"Condulet Serie 3 de Aluminio Libre de Cobre forma LL-53 de 1 1/2"", Tapa de Aluminio",D,12.7
24111,304.0,1,EK46761,HO FLUOR 54W T5 4100K,D,12.7
24058,304.0,1,EK21974,FLUORESCENTE 32W T8 AP65 ECOLUM,D,12.7
416113,302.0,2,M21-11-499,ALTA,C,12.6
11946,301.0,55,700HN100,501in Guarded Tube Based Relay Socket,A,12.5
249,300.0,1,00420153,ÖLFLEX LIFT F 4G16 450/750V,D,12.5
561441,300.0,3,3000772,CAJAS 100MT,C,12.5
1657,300.0,1,1136207,ÖLFLEX CLASSIC 115 CY 7G1,D,12.5
301085,300.0,1,MG51220GAC,CLEMA MEDIANA FRANCESA,D,12.5
11258,300.0,1,601605CY,ÖLFLEX 190CY 5G1.5 16/5C,D,12.5
8821,300.0,2,4160305,Multi-Standard SC 2.1 1X1 WH,C,12.5
8839,300.0,2,4160502,"Multi-Standard SC 2.1 1X2,5 BU",C,12.5
432112,300.0,2,3900031,   ,D,12.5
453837,300.0,1,1027307,A,D,12.5
114796,300.0,1,00420083,"ÖLFLEX LIFT F 5G2,5 450/750V",D,12.5
114795,300.0,1,00420073,"ÖLFLEX LIFT F 4G2,5 450/750V",D,12.5
114798,300.0,1,00420133,ÖLFLEX LIFT F 4G6 450/750V,D,12.5
47458,300.0,1,60064,Chem-Gard 200C CAT6 Unshielded Blue Jacket,D,12.5
45632,300.0,1,00420113,ÖLFLEX LIFT F 4G4 450/750V,D,12.5
46011,300.0,3,4160426,"Multi-Standard SC 2.1 1X1,5 BUWH",C,12.5
124625,300.0,1,11190200,H-BE SCEM AG 1.5 MALE CONTACT,D,12.5
118057,300.0,1,1027404,"ÖLFLEX FD 891 CY 4G2,5",D,12.5
16406,300.0,1,8916034S,OLFLEX FD 890 CY AGW16/ 3 PE+SH,D,12.5
563170,300.0,1,11139541,,D,12.5
47657,300.0,1,INDTHW6NQ,CABLE THW-LS CAL. 6 NEGRO 500 MTS. MCA. INDIANA,D,12.5
21091,300.0,1,CDLTHW12NM,"CABLE THW-LS CAL. 12 NEGRO 1,000 MTS. MCA. CONDULAC",D,12.5
10277,300.0,2,4510013,H05V-K 1X1 BK,C,12.5
8849,300.0,2,4160601,Multi-Standard SC 2.1 1X4 BK,C,12.5
8851,300.0,2,4160602,Multi-Standard SC 2.1 1X4 BU,C,12.5
10284,300.0,2,4510023,H05V-K 1X1 BU,C,12.5
10294,300.0,2,4510043,H05V-K 1X1 RD,C,12.5
448957,300.0,2,3000804,,C,12.5
21343,300.0,1,CE217489,ETHERLINE FD P BK CAT.5,D,12.5
49984,300.0,1,0042006,"ÖLFLEX LIFT F 12G1,5 450/750V",D,12.5
412123,300.0,1,1133605,ÖLFLEX CLASSIC 100 450/750V 4G25,D,12.5
213936,300.0,1,8920054S,ÖLFLEX FD 890 CY 20/5C BK COND,D,12.5
1541,300.0,2,1119852,ÖLFLEX CLASSIC 110 2X1,C,12.5
563171,300.0,1,11139516,,D,12.5
439186,300.0,1,1027325,A,D,12.5
440296,300.0,1,CX-CBS3X1/0T,CABLE BOMBA SUMER CAL 3X1/0 ,D,12.5
563167,300.0,1,1027304,,D,12.5
438887,300.0,1,9398C-TKITRT21 - TEC MTY,alta,D,12.5
563166,300.0,1,8916124S,,D,12.5
563169,300.0,1,1027293,,D,12.5
432743,300.0,1,1027292,,D,12.5
48151,300.0,2,301200O-IG,CABLE 2000V. 2 AWG CABLE PARA JUMBO,C,12.5
8654,297.0,1,3MMME300003105,3M® Cinta de PVC Temflex®1600 Amarillo,D,12.4
387687,294.0,2,CPX2X2ALO7SWW7M4,.,C,12.2
27700,290.0,1,GCTHW14VM,Cable Thw-Ls 600v Cal. 14 Verde Mca. General Cable,D,12.1
440838,288.0,1,FE0.5A,,D,12.0
28521,288.0,1,HCE913SL3,PLACA 3 VENTANAS SILVER,D,12.0
3671,286.0,8,1492WTF3,IEC Term Blck 8x47.6x41mm Screw,B,11.9
563127,285.0,3,TSW304,,C,11.9
14349,283.0,50,800TXA,30mm Contact Block 1-NO 1-NC 800T PB,A,11.8
16576,283.0,26,9239,Reflectors for Photo Sensor,A,11.8
37989,280.0,1,T-53,"Condulet Serie 3 de Aluminio Libre de Cobre forma T-53 de 1 1/2"", Tapa de Aluminio",D,11.7
3133,277.0,12,1492J6,6 square mm Feed-Through Terminal Block,B,11.5
12382,272.0,1,78010-2A,CANALETA AUTOADHERIBLE 7 X 12 1 VIA UNEX,D,11.3
25018,272.0,1,EKTLGU10SMDLED3W65,LAMPARA LED TECNOLITE 3W GU10 6500°K 127V,D,11.3
25032,272.0,1,EKTUBP38,"TUBO PVC PESADO 1 1/2""",D,11.3
11772,265.0,51,700HA32A1,GP Tube Base Relay,A,11.0
3167,265.0,3,1492JD4,4 square mm Double Level Terminal Block,C,11.0
3486,265.0,34,1492SPM1C050,MCB Supplementary Protector 5 A,A,11.0
8067,264.00000000000006,2,2CDS251001R0024,"S201-C2, 480VCA, 6kA",C,11.0
24026,264.0,1,EK1136V,MULTICONTACTO 6 SALIDAS 15A 12,D,11.0
24214,264.0,1,EKBW5T,QUINTA TERMINAL MCA IUSA (310903),D,11.0
3645,264.0,6,1492W4BL,IEC Term Blck 8x47.6x41mm Screw,B,11.0
28544,264.0,1,HCE93310,CONTACTO DUPLEX 2P+T 3 MOD - SILVER,D,11.0
10725,259.0,25,5069RTB18SPRING,Compact 5000 18 Spring RTB,A,10.8
24837,259.0,2,EKQO160,QOI.T.M. 1 X60 AMP SQUARE D,C,10.8
17509,256.0,1,AAA,"3102014    PILA TIPO AAA  BATERRY NEDA 24D, HOLDINGS  1212",D,10.7
31320,256.0,1,LR-53,"Condulet Serie 3 de Aluminio Libre de Cobre forma LR-53 de 1 1/2"", Tapa de Aluminio",D,10.7
2842,256.0,18,1492CJ610,"IEC Center Jumper, 10 PL 6mm, Screw",A,10.7
24836,256.0,2,EKQO150,QO  I.T.M. 1 X50 AMP SQUARE D,C,10.7
24181,256.0,1,EK98023,CONECTOR GLAND PG13 6-12MM IP6,D,10.7
24389,256.0,1,EKE5N4,PLACA C/CHASIS 4 MOD MARFIL,D,10.7
563125,255.0,2,PR2FK20M,,C,10.6
442229,255.0,1,3900035,,D,10.6
47746,253.0,2,EITYA252N,ZAPATA CANON LARGO 2 OJILLOS CAL-1/0 1/2,C,10.5
23648,252.0,1,E81191-11,FOCO LED ATENUABLE E26 A19 11W 2700K 290° 1100lm,D,10.5
15601,252.0,1,87194TC,"14/3 SUPER-TREX PORTABLE CORD TYPE TC, SOOW FT4",D,10.5
10702,251.0,80,5069IB16,Compact 5000 DC Input Module,A,10.5
4703,250.0,21,1756N2,ControlLogix Empty Slot Cover,A,10.4
10295,250.0,1,4510043S,H05V-K 1X1 RD,D,10.4
10299,250.0,1,4510053S,H05V-K 1X1 WH,D,10.4
1547,250.0,1,1119904,"ÖLFLEX CLASSIC 110 4X1,5",D,10.4
564384,250.0,1,3000683,,D,10.4
10286,250.0,1,4510023S,H05V-K 1X1 BU,D,10.4
10443,250.0,1,46544,THERMOCOUPLE WIRE TYPE KX #18 1 PAIR PFA JKT   250 DEG C,D,10.4
563124,250.0,2,RUT241,,C,10.4
8653,248.0,1,3MMME300003097,3M® Cinta de PVC Temflex® 1600 Verde,D,10.3
4141,246.0,5,1585JM8HBJM3,RJ45 Ethernet Media,B,10.2
24284,242.0,1,EKCP19TA,"(461) COPLE P/DELGADA T/A 3/4"" CROUSE HINDS",D,10.1
11896,241.0,26,700HK32Z24,24V DC GP Slim Line Relay,A,10.0
23646,240.0,1,E8116203WW,FOCO LED MR16 GU5.3 3W 2700K 100° 250lm,D,10.0
25282,240.0,1,ETC-1200-SAT,MINOR 3-PG GU5.3 MR-16,D,10.0
23639,240.0,1,E81041-03,LAMPARA LED T16-G4 - 3W 160LM 330° LUZ CALIDA,D,10.0
23644,240.0,1,E81162-03,FOCO LED MR16 GU5.3 3W 6500K 100° 250lm,D,10.0
23642,240.0,1,E81161-05,FOCO LED MR16 GU5.3 4.5W 2700K 35° 350lm,D,10.0
23643,240.0,1,E81161-07,FOCO LED ATENUABLE MR16 GU5.3 6.5W 2700K 35° 450lm,D,10.0
24954,240.0,1,EKS1962,CUBIERTA HORIZ. PLASTICA GRIS EAGLE,D,10.0
24091,240.0,1,EK320800100,GRAPA SUJETH PLANO 4X6 C/CLAVO,D,10.0
28549,240.0,1,HCN1102BL,APAGADOR ESCALERA BL HASTA AGOTAR EXISTENCIAS,D,10.0
31316,240.0,1,LR-43,"Condulet Serie 3 de Aluminio Libre de Cobre forma LR-43 de 1 1/4"", Tapa de Aluminio",D,10.0
28533,240.0,1,HCE92310,CONTACTO DUPLEX 2P+T 3 MOD - NEGRO,D,10.0
31077,240.0,1,LL-43,"Condulet Serie 3 de Aluminio Libre de Cobre forma LL-43 de 1 1/4"", Tapa de Aluminio",D,10.0
23652,240.0,1,E81381-15,LAMPARA LED ATENUABLE PAR38 E26  15W 1200LM 36° LUZ CALIDA,D,10.0
13158,239.0,47,800FPMT44,22mm Twist To Release E-Stop 800F PB,A,10.0
1559,239.0,1,1120346,"ÖLFLEX CLASSIC 110 Black 0,6/1kV 7G2,5",D,10.0
27663,237.0,2,GCTHW10BQ,General Cable Thw Ls 10 Awg Cab C Cn19 H 500 M,C,9.9
10727,236.0,96,5069RTB64SCREW,Compact 5000 Screw RTB,A,9.8
27691,235.0,2,GCTHW14BM,General Cable Thw Ls 14 Awg Cab C Cn19 H 1000M,C,9.8
2859,234.0,29,1492CJJ610,"IEC Center Jumper, 10 PL 6mm, Screw",A,9.8
24842,233.0,1,EKQO240,QO  I.T.M. 2 X40 AMP SQD P-9,D,9.7
37986,232.0,1,T-43,"Condulet Serie 3 de Aluminio Libre de Cobre forma T-43 de 1 1/4"", Tapa de Aluminio",D,9.7
24370,232.0,1,EKE2046PTL,ZUMBADOR 1 MOD 127V BLANCO MODUS,D,9.7
7645,232.0,1,2604,EXTRACTOR SERIE 2600 Economico Tipo Japones ECONÓMICO TIPO JAPONES 4-PG,D,9.7
24847,231.0,2,EKQO260,QOI.T.M. 2 X60 AMP SQUARE D,C,9.6
689,231.0,75,100C09D10,IEC 9 A Contactor,A,9.6
24131,228.0,1,EK6SP61007T,"MTS. TUBO SAPA 1"" TRAMO",D,9.5
24841,225.0,1,EKQO230,QO  I.T.M. 2 X30 AMP SQD P-9,D,9.4
11921,224.0,22,700HLS1Z24,24V DC GP Terminal Block Relay,A,9.3
3179,224.0,5,1492JDG4C,GROUNDING TERM. BLOCK,B,9.3
24062,224.0,1,EK22127,FLUORESCENTE 32W 4100K U-LINE CURVALUM,D,9.3
2618,224.0,6,1489AMCL106,MCB Bus Bar Accessory 1 phase,B,9.3
24109,224.0,1,EK46706,FLUORESCENTE 28W T5 4100K G.E.,D,9.3
23647,224.0,1,E8116205WW,FOCO LED MR16 GU5.3 5W 2700K 100° 400lm,D,9.3
27733,220.0,1,GCTHW3/0NQ,Cable Thw-Ls 600v Cal. 3/0 Negro Mca. General Cable,D,9.2
418618,220.0,1,1133629,ÖLFLEX SERVO 2XSLCY-JB 3X240+3G50,D,9.2
2868,220.0,2,1492CJK53,"IEC Center Jumper, 3 PL 5mm, Plug-In",C,9.2
13217,219.0,17,800FPSM32,22mm Selector Switch 800F PB,A,9.1
24839,218.0,2,EKQO215,QOI.T.M. 2 X15 AMP SQD P-9,C,9.1
8609,216.0,1,3MM80610833404,3M Scotch 130 C Cinta aislante de caucho,D,9.0
24536,216.0,1,EKHEK20WBLB,FOCO ESPIRAL 20W LUZ NEGRA,D,9.0
24728,216.0,1,EKMR16SMDLED3WRGB,MR16 3W RGB CAMBIO 7 CICLOS CO,D,9.0
24722,216.0,1,EKMR1113035WC,MR11 35W GX5.3 130V C/CUBIERTA,D,9.0
23651,216.0,1,E81301-11,LAMPARA LED ATENUABLE PAR30 E26 -11W 850LM 36° LUZ CALIDA,D,9.0
30675,216.0,1,LB-43,"Condulet Serie 3 de Aluminio Libre de Cobre forma LB-43 de 1 1/4"", Tapa de Aluminio",D,9.0
51977,215.0,3,700HA33A114,GP Tube Base Relay,C,9.0
11955,214.0,26,700HN122,8 Blade Based Minature Relay Socket,A,8.9
562370,210.0,2,813518,,C,8.8
5031,209.0,3,1786BNC,ControlNet Media Coaxial BNC Connector,C,8.7
24136,208.0,1,EK73881,FLUORESCENTE 32W T8 SPP 50 GE,D,8.7
24835,208.0,1,EKQO140,QOI.T.M. 1 X40 AMP SQUARE D,D,8.7
24898,208.0,1,EKQZ4028USB,TOMA CORRIENTE 2P+T C/2 CARGA USB 21A,D,8.7
25108,208.0,1,EKYD345S,LUM. EMP. DIRIGIBLE SAT 76MM,D,8.7
24132,208.0,1,EK6SP61009T,"MTS. TUBO SAPA 1 1/2"" TRAMO",D,8.7
4741,207.0,27,1756TBCH,ControlLogix 36 Pin Screw Terminal Block,A,8.6
14036,205.0,15,800TN157,30mm Replacement Lamp 800T PB,B,8.5
24499,200.15,1,EKH65W65,ESPIRAL 65W 127V F26 LUZ DIA T,D,8.3
3148,200.00000000000003,4,1492JD3B,2.5 mm Double Level Terminal Block,C,8.3
28520,200.0,1,HCE913SL2,PLACA 2 VENTANAS SILVER,D,8.3
23650,200.0,1,E81201-06,LAMPARA LED ATENUABLE PAR20 E26 - 6W 450LM 36° LUZ CALIDA,D,8.3
12394,200.0,1,78033-2A,CANALETA AUTOADHERIBLE 16 X 30 1 VIA UNEX,D,8.3
8815,200.0,2,4160300,Multi-Standard SC 2.1 1X1 GNYE,C,8.3
8651,200.0,1,3MMME300003071,3M® Cinta de PVC Temflex® 1600 Blanco,D,8.3
8822,200.0,1,4160311,Multi-Standard SC 2.1 1X1 GN,D,8.3
175612,200.0,1,601803CY,ÖLFLEX 190CY 3G1.0 18/3C,D,8.3
565056,200.0,2,3001745,,D,8.3
24128,200.0,1,EK6SP61004,TUBO SAPA DE 3/8 MCA. T.F.M,D,8.3
176050,200.0,1,61403,TREX-ONICS CONTINUOUS FLEX CBL 18 AWG 3 CONDUCTOR SHIELDED,D,8.3
21119,200.0,1,CDLUR3X10600V,CABLE USO RUDO CAL. 3X10 600V MCA. CONDULAC,D,8.3
28511,200.0,1,HCE913BK2,PLACA 2 VENTANAS BLACK,D,8.3
155982,200.0,1,4160526.,"Multi-Standard SC 2.1 1X2,5 BUWH",D,8.3
124681,200.0,1,1120269,"ÖLFLEX CLASSIC 110 Black 0,6/1kV 4G1",D,8.3
8848,200.0,1,4160600,Multi-Standard SC 2.1 1X4 GNYE,D,8.3
8860,200.0,2,4160701,Multi-Standard SC 2.1 1X6 BK,C,8.3
8853,200.0,1,4160605,Multi-Standard SC 2.1 1X4 WH,D,8.3
10298,200.0,1,4510053,H05V-K 1X1 WH,D,8.3
10304,200.0,1,4510093,H05V-K 1X1 OG,D,8.3
10344,200.0,1,4520031,"H07V-K 1X1,5 BN",D,8.3
41002,200.0,1,SLX584,CABLE THW-LS CAL. 10 BLANCO MCA. VIAKON,D,8.3
6194,200.0,1,201204,ÖLFLEX TRAY VTC 12/4C,D,8.3
442212,200.0,1,3900152,,D,8.3
10273,200.0,2,4510003,H05V-K 1X1 GNYE,C,8.3
21190,200.0,1,CDMXTHW14AZC,CABLE THW-LS CAL. 14 AZUL 100 MTS. MCA. CONDUMEX,D,8.3
565419,200.0,1,PANS1250C0,,D,8.3
41004,200.0,1,VKNTHW10NC,CABLE THW-LS CAL. 10 NEGRO  MCA. VIAKON,D,8.3
1583,200.0,1,11241100,EPIC H-D SCEG AG 0.14-0.5 (100),D,8.3
24147,200.0,1,EK825,PIJA FIJADORA 8 X 1,D,8.3
1581,200.0,1,11231100,EPIC H-D BCEG AG 0.14-0.5 (100),D,8.3
28557,200.0,1,HCN1370BL,PLACA CIEGA BLANCA CHASIS BLANCO,D,8.3
453668,200.0,1,61803801,,D,8.3
29131,200.0,1,INDTHW10BC,CABLE THW-LS CAL. 10 BLANCO 100 MTS. MCA. INDIANA,D,8.3
20600,199.9488,1,CABVER12,CABLE THW VERDE CAL. 12,D,8.3
699,199.0,59,100C09EJ10,IEC 9 A Contactor,A,8.3
443522,198.0,1,2CCA880220R0001,,D,8.2
58797,197.0,5,194R30C3,194R 30 A Line or Load Terminal Shield,B,8.2
28003,194.0,1,GMA-1A,Fusible 5 X 20Mm Tubo de Vidrio Acción Rápida 250Vca,D,8.1
26861,192.00000000000003,13,FO-TL75,TL75 Juego de cables de prueba de punta dura,A,8.0
24015,192.0,1,EK10134,FLUORESCENTE 15W T8 LUZ DIA,D,8.0
24011,192.0,1,EK10055,FLUORESCENTE MINI. 8W T5 LD,D,8.0
24496,192.0,1,EKH505N,REFLECTOR MARINERO SUMERIBLE,D,8.0
24322,192.0,1,EKCUS112,"CAJA CUAD. GALV 1/2"" A 11/2"" 6 X 6 S/TAPA (C6X6PS)",D,8.0
15096,190.0,2,85200/TPC,12/4 SUPER-TREX TRIPLE GARD YELLOW,C,7.9
3658,190.0,3,1492WFB4,IEC Term Blck 8x47.6x41mm Screw,C,7.9
21715,185.0,1,CHB2012PA,"ABRAZADERA PARA UNICANAL TUBO RIGIDO DE ACERO ELECTROGALVANIZADO DE 1 1/2"" DOMEXCLAMP",D,7.7
24071,184.0,1,EE270V,CONTACTO DUPLEX 15 125V 5-15R,D,7.7
28561,184.0,1,HCN1372BL,PLACA 2 MOD BLANCA CHASIS BLANCO HASTA AGOTAR EXISTENCIAS,D,7.7
25288,184.0,1,ETV2606,ECONÓMICO TIPO JAPONES 6-PG,D,7.7
12399,184.0,1,78095-2,CANALETA 20x50 2 VIAS TRAMO 2 METROS,D,7.7
23649,184.0,1,E81193-09,FOCO LED E26 A19 9W 3000K 180° 750lm,D,7.7
23070,182.0,1,DLO4/0,DLO 2 KV  RHW-2 RW90 4/0 AWG,D,7.6
536198,182.0,1,3003715,bajo pedido,D,7.6
58048,180.0,1,4726005,H07Z-K 90°C 1X10 GNYE,D,7.5
24285,180.0,1,EKCP25TA,"(462) COPLE P/DELGADA T/A 1""",D,7.5
562675,180.0,1,0034712,,D,7.5
114406,180.0,1,0012641,"ÖLFLEX EB CY 3X0,75",D,7.5
1485,180.0,2,1119212,ÖLFLEX CLASSIC 110 12G1,C,7.5
205182,180.0,1,85224/TPC,"2/0-4C Type W, 2000V, Black Super-Trex PP&A Cable",D,7.5
5317,177.0,26,193EIO43120,E300/E200 120V AC Control Module,A,7.4
41018,176.0,1,SLX575,CABLE THW CAL. 12 ROJO MCA. VIAKON,D,7.3
11201,176.0,1,60.40.77,CANAL GRIS RANURADO 60X43,D,7.3
8701,176.0,1,40.40.77,CANAL GRIS RANURADO 42X43,D,7.3
420203,175.0,4,M4C-500-595-WT-BK,ALTA,C,7.3
562338,175.0,1,813524,,D,7.3
14046,173.0,9,800TN169,30mm Replacement Lamp 800T PB,B,7.2
2634,172.0,24,1489M1C030,UL489 3 A Miniature Circuit Breaker,A,7.2
4484,171.0,41,1734OB8,POINT I/O 8 Point Digital Output Module,A,7.1
24883,171.0,2,EKQOD1F,C.C 1P 50A 120V EMPOTRAR SQD P-9,C,7.1
8652,170.0,1,3MMME300003089,3M® Cinta de PVC Temflex® 1600 Azul,D,7.1
563126,170.0,2,PR5MEC11,,C,7.1
14134,170.0,11,800TN65,Replacement Lamp 800T PB,B,7.1
